,state,county,tract,rfgrp,prednum,prednum_moe,predrt,predrt_moe,stname,STABREV,ctname,popuni
127755,34,3,19303,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",6080
127756,34,3,19303,1-2RF,4303,767.0,70.77,12.62,New Jersey,NJ,"Bergen County, NJ",6080
127757,34,3,19303,3PLRF,1777,767.0,29.23,12.62,New Jersey,NJ,"Bergen County, NJ",6080
127758,34,3,19304,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",2766
127759,34,3,19304,1-2RF,2039,298.9,73.72,10.81,New Jersey,NJ,"Bergen County, NJ",2766
127760,34,3,19304,3PLRF,727,298.9,26.28,10.81,New Jersey,NJ,"Bergen County, NJ",2766
127761,34,3,19305,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",7136
127762,34,3,19305,1-2RF,3512,823.0,49.22,11.53,New Jersey,NJ,"Bergen County, NJ",7136
127763,34,3,19305,3PLRF,3624,823.0,50.78,11.53,New Jersey,NJ,"Bergen County, NJ",7136
127764,34,3,19306,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",2298
127765,34,3,19306,1-2RF,1294,269.2,56.31,11.71,New Jersey,NJ,"Bergen County, NJ",2298
127766,34,3,19306,3PLRF,1004,269.2,43.69,11.71,New Jersey,NJ,"Bergen County, NJ",2298
127767,34,3,20100,0RF,1640,406.0,42.07,10.42,New Jersey,NJ,"Bergen County, NJ",3898
127768,34,3,20100,1-2RF,1527,439.4,39.17,11.27,New Jersey,NJ,"Bergen County, NJ",3898
127769,34,3,20100,3PLRF,731,368.8,18.75,9.46,New Jersey,NJ,"Bergen County, NJ",3898
127770,34,3,20200,0RF,3448,617.7,55.38,9.92,New Jersey,NJ,"Bergen County, NJ",6226
127771,34,3,20200,1-2RF,2169,664.0,34.84,10.66,New Jersey,NJ,"Bergen County, NJ",6226
127772,34,3,20200,3PLRF,609,549.7,9.78,8.83,New Jersey,NJ,"Bergen County, NJ",6226
127773,34,3,21100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",6838
127774,34,3,21100,1-2RF,4252,700.2,62.18,10.24,New Jersey,NJ,"Bergen County, NJ",6838
127775,34,3,21100,3PLRF,2586,700.2,37.82,10.24,New Jersey,NJ,"Bergen County, NJ",6838
127776,34,3,21200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5371
127777,34,3,21200,1-2RF,4198,552.6,78.16,10.29,New Jersey,NJ,"Bergen County, NJ",5371
127778,34,3,21200,3PLRF,1173,552.6,21.84,10.29,New Jersey,NJ,"Bergen County, NJ",5371
127779,34,3,21300,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4833
127780,34,3,21300,1-2RF,3169,519.2,65.57,10.74,New Jersey,NJ,"Bergen County, NJ",4833
127781,34,3,21300,3PLRF,1664,519.2,34.43,10.74,New Jersey,NJ,"Bergen County, NJ",4833
127782,34,3,21400,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4810
127783,34,3,21400,1-2RF,3407,517.2,70.83,10.75,New Jersey,NJ,"Bergen County, NJ",4810
127784,34,3,21400,3PLRF,1403,517.2,29.17,10.75,New Jersey,NJ,"Bergen County, NJ",4810
127785,34,3,21500,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5358
127786,34,3,21500,1-2RF,3467,537.2,64.71,10.03,New Jersey,NJ,"Bergen County, NJ",5358
127787,34,3,21500,3PLRF,1891,537.2,35.29,10.03,New Jersey,NJ,"Bergen County, NJ",5358
127788,34,3,21600,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5188
127789,34,3,21600,1-2RF,3701,553.0,71.34,10.66,New Jersey,NJ,"Bergen County, NJ",5188
127790,34,3,21600,3PLRF,1487,553.0,28.66,10.66,New Jersey,NJ,"Bergen County, NJ",5188
127791,34,3,22100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",3736
127792,34,3,22100,1-2RF,2952,398.5,79.01,10.67,New Jersey,NJ,"Bergen County, NJ",3736
127793,34,3,22100,3PLRF,784,398.5,20.99,10.67,New Jersey,NJ,"Bergen County, NJ",3736
127794,34,3,22200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",7228
127795,34,3,22200,1-2RF,5477,726.2,75.77,10.05,New Jersey,NJ,"Bergen County, NJ",7228
127796,34,3,22200,3PLRF,1751,726.2,24.23,10.05,New Jersey,NJ,"Bergen County, NJ",7228
127797,34,3,23100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",3497
127798,34,3,23100,1-2RF,2033,385.2,58.14,11.02,New Jersey,NJ,"Bergen County, NJ",3497
127799,34,3,23100,3PLRF,1464,385.2,41.86,11.02,New Jersey,NJ,"Bergen County, NJ",3497
127800,34,3,23200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",7497
127801,34,3,23200,1-2RF,5098,835.0,68.0,11.14,New Jersey,NJ,"Bergen County, NJ",7497
127802,34,3,23200,3PLRF,2399,835.0,32.0,11.14,New Jersey,NJ,"Bergen County, NJ",7497
127803,34,3,23301,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",2902
127804,34,3,23301,1-2RF,2034,380.0,70.09,13.09,New Jersey,NJ,"Bergen County, NJ",2902
127805,34,3,23301,3PLRF,868,380.0,29.91,13.09,New Jersey,NJ,"Bergen County, NJ",2902
127806,34,3,23302,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5259
127807,34,3,23302,1-2RF,3366,646.5,64.0,12.29,New Jersey,NJ,"Bergen County, NJ",5259
127808,34,3,23302,3PLRF,1893,646.5,36.0,12.29,New Jersey,NJ,"Bergen County, NJ",5259
127809,34,3,23401,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4051
127810,34,3,23401,1-2RF,2456,444.3,60.63,10.97,New Jersey,NJ,"Bergen County, NJ",4051
127811,34,3,23401,3PLRF,1595,444.3,39.37,10.97,New Jersey,NJ,"Bergen County, NJ",4051
127812,34,3,23402,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",6432
127813,34,3,23402,1-2RF,3682,762.7,57.25,11.86,New Jersey,NJ,"Bergen County, NJ",6432
127814,34,3,23402,3PLRF,2750,762.7,42.75,11.86,New Jersey,NJ,"Bergen County, NJ",6432
127815,34,3,23501,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4131
127816,34,3,23501,1-2RF,2580,436.7,62.45,10.57,New Jersey,NJ,"Bergen County, NJ",4131
127817,34,3,23501,3PLRF,1551,436.7,37.55,10.57,New Jersey,NJ,"Bergen County, NJ",4131
127818,34,3,23502,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4865
127819,34,3,23502,1-2RF,2518,603.3,51.76,12.4,New Jersey,NJ,"Bergen County, NJ",4865
127820,34,3,23502,3PLRF,2347,603.3,48.24,12.4,New Jersey,NJ,"Bergen County, NJ",4865
127821,34,3,23601,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",3720
127822,34,3,23601,1-2RF,2458,457.1,66.08,12.29,New Jersey,NJ,"Bergen County, NJ",3720
127823,34,3,23601,3PLRF,1262,457.1,33.92,12.29,New Jersey,NJ,"Bergen County, NJ",3720
127824,34,3,23602,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5552
127825,34,3,23602,1-2RF,3027,683.7,54.52,12.31,New Jersey,NJ,"Bergen County, NJ",5552
127826,34,3,23602,3PLRF,2525,683.7,45.48,12.31,New Jersey,NJ,"Bergen County, NJ",5552
127827,34,3,24100,0RF,1748,543.1,30.5,9.47,New Jersey,NJ,"Bergen County, NJ",5732
127828,34,3,24100,1-2RF,2748,597.1,47.94,10.42,New Jersey,NJ,"Bergen County, NJ",5732
127829,34,3,24100,3PLRF,1236,503.7,21.56,8.79,New Jersey,NJ,"Bergen County, NJ",5732
127830,34,3,24200,0RF,1751,440.7,38.42,9.67,New Jersey,NJ,"Bergen County, NJ",4558
127831,34,3,24200,1-2RF,2074,477.2,45.5,10.47,New Jersey,NJ,"Bergen County, NJ",4558
127832,34,3,24200,3PLRF,733,394.7,16.08,8.66,New Jersey,NJ,"Bergen County, NJ",4558
127833,34,3,25100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",6279
127834,34,3,25100,1-2RF,4127,664.9,65.73,10.59,New Jersey,NJ,"Bergen County, NJ",6279
127835,34,3,25100,3PLRF,2152,664.9,34.27,10.59,New Jersey,NJ,"Bergen County, NJ",6279
127836,34,3,25200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5721
127837,34,3,25200,1-2RF,4378,624.4,76.53,10.91,New Jersey,NJ,"Bergen County, NJ",5721
127838,34,3,25200,3PLRF,1343,624.4,23.47,10.91,New Jersey,NJ,"Bergen County, NJ",5721
127839,34,3,26100,0RF,1580,453.2,35.71,10.24,New Jersey,NJ,"Bergen County, NJ",4425
127840,34,3,26100,1-2RF,1927,486.1,43.55,10.99,New Jersey,NJ,"Bergen County, NJ",4425
127841,34,3,26100,3PLRF,918,401.8,20.75,9.08,New Jersey,NJ,"Bergen County, NJ",4425
127842,34,3,26200,0RF,2510,490.7,46.98,9.18,New Jersey,NJ,"Bergen County, NJ",5343
127843,34,3,26200,1-2RF,2216,527.3,41.47,9.87,New Jersey,NJ,"Bergen County, NJ",5343
127844,34,3,26200,3PLRF,617,429.1,11.55,8.03,New Jersey,NJ,"Bergen County, NJ",5343
127845,34,3,27000,0RF,1585,393.4,41.3,10.25,New Jersey,NJ,"Bergen County, NJ",3838
127846,34,3,27000,1-2RF,1575,420.4,41.04,10.95,New Jersey,NJ,"Bergen County, NJ",3838
127847,34,3,27000,3PLRF,678,344.1,17.67,8.97,New Jersey,NJ,"Bergen County, NJ",3838
127848,34,3,28001,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5692
127849,34,3,28001,1-2RF,3890,582.8,68.34,10.24,New Jersey,NJ,"Bergen County, NJ",5692
127850,34,3,28001,3PLRF,1802,582.8,31.66,10.24,New Jersey,NJ,"Bergen County, NJ",5692
127851,34,3,28002,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4129
127852,34,3,28002,1-2RF,2952,461.4,71.49,11.17,New Jersey,NJ,"Bergen County, NJ",4129
127853,34,3,28002,3PLRF,1177,461.4,28.51,11.17,New Jersey,NJ,"Bergen County, NJ",4129
127854,34,3,29100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4613
127855,34,3,29100,1-2RF,3226,484.9,69.93,10.51,New Jersey,NJ,"Bergen County, NJ",4613
127856,34,3,29100,3PLRF,1387,484.9,30.07,10.51,New Jersey,NJ,"Bergen County, NJ",4613
127857,34,3,29200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",6973
127858,34,3,29200,1-2RF,4800,785.7,68.84,11.27,New Jersey,NJ,"Bergen County, NJ",6973
127859,34,3,29200,3PLRF,2173,785.7,31.16,11.27,New Jersey,NJ,"Bergen County, NJ",6973
127860,34,3,30100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5573
127861,34,3,30100,1-2RF,3845,648.2,68.99,11.63,New Jersey,NJ,"Bergen County, NJ",5573
127862,34,3,30100,3PLRF,1728,648.2,31.01,11.63,New Jersey,NJ,"Bergen County, NJ",5573
127863,34,3,30200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",7885
127864,34,3,30200,1-2RF,5666,882.8,71.86,11.2,New Jersey,NJ,"Bergen County, NJ",7885
127865,34,3,30200,3PLRF,2219,882.8,28.14,11.2,New Jersey,NJ,"Bergen County, NJ",7885
127866,34,3,30300,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4798
127867,34,3,30300,1-2RF,3451,520.5,71.93,10.85,New Jersey,NJ,"Bergen County, NJ",4798
127868,34,3,30300,3PLRF,1347,520.5,28.07,10.85,New Jersey,NJ,"Bergen County, NJ",4798
127869,34,3,30400,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",7815
127870,34,3,30400,1-2RF,5162,872.5,66.05,11.16,New Jersey,NJ,"Bergen County, NJ",7815
127871,34,3,30400,3PLRF,2653,872.5,33.95,11.16,New Jersey,NJ,"Bergen County, NJ",7815
127872,34,3,31100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5144
127873,34,3,31100,1-2RF,3785,567.9,73.58,11.04,New Jersey,NJ,"Bergen County, NJ",5144
127874,34,3,31100,3PLRF,1359,567.9,26.42,11.04,New Jersey,NJ,"Bergen County, NJ",5144
127875,34,3,31200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4792
127876,34,3,31200,1-2RF,3260,478.0,68.03,9.97,New Jersey,NJ,"Bergen County, NJ",4792
127877,34,3,31200,3PLRF,1532,478.0,31.97,9.97,New Jersey,NJ,"Bergen County, NJ",4792
127878,34,3,31300,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5399
127879,34,3,31300,1-2RF,3500,574.6,64.83,10.64,New Jersey,NJ,"Bergen County, NJ",5399
127880,34,3,31300,3PLRF,1899,574.6,35.17,10.64,New Jersey,NJ,"Bergen County, NJ",5399
127881,34,3,31400,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5646
127882,34,3,31400,1-2RF,3676,645.4,65.11,11.43,New Jersey,NJ,"Bergen County, NJ",5646
127883,34,3,31400,3PLRF,1970,645.4,34.89,11.43,New Jersey,NJ,"Bergen County, NJ",5646
127884,34,3,32102,0RF,2669,602.2,46.82,10.56,New Jersey,NJ,"Bergen County, NJ",5700
127885,34,3,32102,1-2RF,2114,648.8,37.09,11.38,New Jersey,NJ,"Bergen County, NJ",5700
127886,34,3,32102,3PLRF,917,543.9,16.09,9.54,New Jersey,NJ,"Bergen County, NJ",5700
127887,34,3,32103,0RF,1356,549.3,29.55,11.97,New Jersey,NJ,"Bergen County, NJ",4589
127888,34,3,32103,1-2RF,1942,585.0,42.32,12.75,New Jersey,NJ,"Bergen County, NJ",4589
127889,34,3,32103,3PLRF,1291,487.3,28.13,10.62,New Jersey,NJ,"Bergen County, NJ",4589
127890,34,3,32104,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",1974
127891,34,3,32104,1-2RF,1337,202.7,67.73,10.27,New Jersey,NJ,"Bergen County, NJ",1974
127892,34,3,32104,3PLRF,637,202.7,32.27,10.27,New Jersey,NJ,"Bergen County, NJ",1974
127893,34,3,32201,0RF,2057,564.9,39.85,10.94,New Jersey,NJ,"Bergen County, NJ",5162
127894,34,3,32201,1-2RF,2406,612.2,46.61,11.86,New Jersey,NJ,"Bergen County, NJ",5162
127895,34,3,32201,3PLRF,699,513.2,13.54,9.94,New Jersey,NJ,"Bergen County, NJ",5162
127896,34,3,32202,0RF,1692,452.6,35.61,9.52,New Jersey,NJ,"Bergen County, NJ",4752
127897,34,3,32202,1-2RF,2056,486.2,43.27,10.23,New Jersey,NJ,"Bergen County, NJ",4752
127898,34,3,32202,3PLRF,1004,392.6,21.13,8.26,New Jersey,NJ,"Bergen County, NJ",4752
127899,34,3,33100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",3681
127900,34,3,33100,1-2RF,2705,397.7,73.49,10.8,New Jersey,NJ,"Bergen County, NJ",3681
127901,34,3,33100,3PLRF,976,397.7,26.51,10.8,New Jersey,NJ,"Bergen County, NJ",3681
127902,34,3,33200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",2579
127903,34,3,33200,1-2RF,1817,276.5,70.45,10.72,New Jersey,NJ,"Bergen County, NJ",2579
127904,34,3,33200,3PLRF,762,276.5,29.55,10.72,New Jersey,NJ,"Bergen County, NJ",2579
127905,34,3,33300,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",3672
127906,34,3,33300,1-2RF,2484,406.1,67.65,11.06,New Jersey,NJ,"Bergen County, NJ",3672
127907,34,3,33300,3PLRF,1188,406.1,32.35,11.06,New Jersey,NJ,"Bergen County, NJ",3672
127908,34,3,34000,0RF,2363,755.8,34.98,11.19,New Jersey,NJ,"Bergen County, NJ",6755
127909,34,3,34000,1-2RF,3150,807.3,46.63,11.95,New Jersey,NJ,"Bergen County, NJ",6755
127910,34,3,34000,3PLRF,1242,660.9,18.39,9.78,New Jersey,NJ,"Bergen County, NJ",6755
127911,34,3,35100,0RF,2120,747.7,28.2,9.95,New Jersey,NJ,"Bergen County, NJ",7517
127912,34,3,35100,1-2RF,3799,802.5,50.54,10.68,New Jersey,NJ,"Bergen County, NJ",7517
127913,34,3,35100,3PLRF,1598,651.4,21.26,8.67,New Jersey,NJ,"Bergen County, NJ",7517
127914,34,3,35200,0RF,2485,516.1,45.75,9.5,New Jersey,NJ,"Bergen County, NJ",5432
127915,34,3,35200,1-2RF,1783,554.8,32.82,10.21,New Jersey,NJ,"Bergen County, NJ",5432
127916,34,3,35200,3PLRF,1164,462.7,21.43,8.52,New Jersey,NJ,"Bergen County, NJ",5432
127917,34,3,36100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",2579
127918,34,3,36100,1-2RF,1861,283.9,72.16,11.01,New Jersey,NJ,"Bergen County, NJ",2579
127919,34,3,36100,3PLRF,718,283.9,27.84,11.01,New Jersey,NJ,"Bergen County, NJ",2579
127920,34,3,36200,0RF,1018,270.8,35.62,9.48,New Jersey,NJ,"Bergen County, NJ",2858
127921,34,3,36200,1-2RF,1121,307.0,39.22,10.74,New Jersey,NJ,"Bergen County, NJ",2858
127922,34,3,36200,3PLRF,719,267.4,25.16,9.36,New Jersey,NJ,"Bergen County, NJ",2858
127923,34,3,37100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5602
127924,34,3,37100,1-2RF,4088,569.9,72.97,10.17,New Jersey,NJ,"Bergen County, NJ",5602
127925,34,3,37100,3PLRF,1514,569.9,27.03,10.17,New Jersey,NJ,"Bergen County, NJ",5602
127926,34,3,37201,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4283
127927,34,3,37201,1-2RF,3238,475.1,75.6,11.09,New Jersey,NJ,"Bergen County, NJ",4283
127928,34,3,37201,3PLRF,1045,475.1,24.4,11.09,New Jersey,NJ,"Bergen County, NJ",4283
127929,34,3,37202,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",7086
127930,34,3,37202,1-2RF,4531,769.1,63.94,10.85,New Jersey,NJ,"Bergen County, NJ",7086
127931,34,3,37202,3PLRF,2555,769.1,36.06,10.85,New Jersey,NJ,"Bergen County, NJ",7086
127932,34,3,38100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5631
127933,34,3,38100,1-2RF,3152,674.1,55.98,11.97,New Jersey,NJ,"Bergen County, NJ",5631
127934,34,3,38100,3PLRF,2479,674.1,44.02,11.97,New Jersey,NJ,"Bergen County, NJ",5631
127935,34,3,38200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4307
127936,34,3,38200,1-2RF,2712,470.5,62.97,10.92,New Jersey,NJ,"Bergen County, NJ",4307
127937,34,3,38200,3PLRF,1595,470.5,37.03,10.92,New Jersey,NJ,"Bergen County, NJ",4307
127938,34,3,38300,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5984
127939,34,3,38300,1-2RF,3903,708.2,65.22,11.83,New Jersey,NJ,"Bergen County, NJ",5984
127940,34,3,38300,3PLRF,2081,708.2,34.78,11.83,New Jersey,NJ,"Bergen County, NJ",5984
127941,34,3,39100,0RF,2181,367.8,55.58,9.37,New Jersey,NJ,"Bergen County, NJ",3924
127942,34,3,39100,1-2RF,1267,366.9,32.29,9.35,New Jersey,NJ,"Bergen County, NJ",3924
127943,34,3,39100,3PLRF,476,261.3,12.13,6.66,New Jersey,NJ,"Bergen County, NJ",3924
127944,34,3,39200,0RF,2428,486.7,45.14,9.05,New Jersey,NJ,"Bergen County, NJ",5379
127945,34,3,39200,1-2RF,2404,482.7,44.69,8.97,New Jersey,NJ,"Bergen County, NJ",5379
127946,34,3,39200,3PLRF,547,338.0,10.17,6.28,New Jersey,NJ,"Bergen County, NJ",5379
127947,34,3,39300,0RF,994,247.3,37.34,9.29,New Jersey,NJ,"Bergen County, NJ",2662
127948,34,3,39300,1-2RF,1027,246.5,38.58,9.26,New Jersey,NJ,"Bergen County, NJ",2662
127949,34,3,39300,3PLRF,641,209.1,24.08,7.85,New Jersey,NJ,"Bergen County, NJ",2662
127950,34,3,40001,0RF,1612,347.6,47.86,10.32,New Jersey,NJ,"Bergen County, NJ",3368
127951,34,3,40001,1-2RF,1144,376.5,33.97,11.18,New Jersey,NJ,"Bergen County, NJ",3368
127952,34,3,40001,3PLRF,612,323.3,18.17,9.6,New Jersey,NJ,"Bergen County, NJ",3368
127953,34,3,40002,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4331
127954,34,3,40002,1-2RF,3025,457.9,69.85,10.57,New Jersey,NJ,"Bergen County, NJ",4331
127955,34,3,40002,3PLRF,1306,457.9,30.15,10.57,New Jersey,NJ,"Bergen County, NJ",4331
127956,34,3,41100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",6288
127957,34,3,41100,1-2RF,3430,651.4,54.55,10.36,New Jersey,NJ,"Bergen County, NJ",6288
127958,34,3,41100,3PLRF,2858,651.4,45.45,10.36,New Jersey,NJ,"Bergen County, NJ",6288
127959,34,3,41200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5449
127960,34,3,41200,1-2RF,3677,615.4,67.48,11.29,New Jersey,NJ,"Bergen County, NJ",5449
127961,34,3,41200,3PLRF,1772,615.4,32.52,11.29,New Jersey,NJ,"Bergen County, NJ",5449
127962,34,3,41301,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",6101
127963,34,3,41301,1-2RF,3624,667.1,59.4,10.93,New Jersey,NJ,"Bergen County, NJ",6101
127964,34,3,41301,3PLRF,2477,667.1,40.6,10.93,New Jersey,NJ,"Bergen County, NJ",6101
127965,34,3,41302,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4903
127966,34,3,41302,1-2RF,3464,529.0,70.65,10.79,New Jersey,NJ,"Bergen County, NJ",4903
127967,34,3,41302,3PLRF,1439,529.0,29.35,10.79,New Jersey,NJ,"Bergen County, NJ",4903
127968,34,3,42100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",7560
127969,34,3,42100,1-2RF,5401,752.2,71.44,9.95,New Jersey,NJ,"Bergen County, NJ",7560
127970,34,3,42100,3PLRF,2159,752.2,28.56,9.95,New Jersey,NJ,"Bergen County, NJ",7560
127971,34,3,42301,0RF,1404,430.8,31.9,9.79,New Jersey,NJ,"Bergen County, NJ",4401
127972,34,3,42301,1-2RF,1907,488.7,43.33,11.1,New Jersey,NJ,"Bergen County, NJ",4401
127973,34,3,42301,3PLRF,1090,442.7,24.77,10.06,New Jersey,NJ,"Bergen County, NJ",4401
127974,34,3,42302,0RF,1834,462.0,33.54,8.45,New Jersey,NJ,"Bergen County, NJ",5468
127975,34,3,42302,1-2RF,2019,534.5,36.92,9.78,New Jersey,NJ,"Bergen County, NJ",5468
127976,34,3,42302,3PLRF,1615,521.5,29.54,9.54,New Jersey,NJ,"Bergen County, NJ",5468
127977,34,3,42400,0RF,1777,427.4,38.95,9.37,New Jersey,NJ,"Bergen County, NJ",4562
127978,34,3,42400,1-2RF,2273,476.5,49.82,10.44,New Jersey,NJ,"Bergen County, NJ",4562
127979,34,3,42400,3PLRF,512,411.3,11.22,9.02,New Jersey,NJ,"Bergen County, NJ",4562
127980,34,3,42500,0RF,2255,480.9,45.94,9.8,New Jersey,NJ,"Bergen County, NJ",4909
127981,34,3,42500,1-2RF,1807,550.2,36.81,11.21,New Jersey,NJ,"Bergen County, NJ",4909
127982,34,3,42500,3PLRF,847,489.6,17.25,9.97,New Jersey,NJ,"Bergen County, NJ",4909
127983,34,3,43001,0RF,1911,395.2,50.66,10.48,New Jersey,NJ,"Bergen County, NJ",3772
127984,34,3,43001,1-2RF,1224,426.4,32.45,11.3,New Jersey,NJ,"Bergen County, NJ",3772
127985,34,3,43001,3PLRF,637,359.0,16.89,9.52,New Jersey,NJ,"Bergen County, NJ",3772
127986,34,3,43002,0RF,1489,445.3,32.6,9.75,New Jersey,NJ,"Bergen County, NJ",4567
127987,34,3,43002,1-2RF,1847,490.2,40.44,10.73,New Jersey,NJ,"Bergen County, NJ",4567
127988,34,3,43002,3PLRF,1231,432.1,26.95,9.46,New Jersey,NJ,"Bergen County, NJ",4567
127989,34,3,44100,0RF,2626,628.8,47.08,11.27,New Jersey,NJ,"Bergen County, NJ",5578
127990,34,3,44100,1-2RF,2118,664.3,37.97,11.91,New Jersey,NJ,"Bergen County, NJ",5578
127991,34,3,44100,3PLRF,834,525.7,14.95,9.42,New Jersey,NJ,"Bergen County, NJ",5578
127992,34,3,44201,0RF,1730,379.7,49.86,10.94,New Jersey,NJ,"Bergen County, NJ",3470
127993,34,3,44201,1-2RF,1260,401.3,36.31,11.56,New Jersey,NJ,"Bergen County, NJ",3470
127994,34,3,44201,3PLRF,480,311.3,13.83,8.97,New Jersey,NJ,"Bergen County, NJ",3470
127995,34,3,44202,0RF,2015,516.5,43.26,11.09,New Jersey,NJ,"Bergen County, NJ",4658
127996,34,3,44202,1-2RF,1912,553.1,41.05,11.87,New Jersey,NJ,"Bergen County, NJ",4658
127997,34,3,44202,3PLRF,731,442.2,15.69,9.49,New Jersey,NJ,"Bergen County, NJ",4658
127998,34,3,45100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",8842
127999,34,3,45100,1-2RF,6362,966.9,71.95,10.94,New Jersey,NJ,"Bergen County, NJ",8842
128000,34,3,45100,3PLRF,2480,966.9,28.05,10.94,New Jersey,NJ,"Bergen County, NJ",8842
128001,34,3,45200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",3190
128002,34,3,45200,1-2RF,2205,340.7,69.12,10.68,New Jersey,NJ,"Bergen County, NJ",3190
128003,34,3,45200,3PLRF,985,340.7,30.88,10.68,New Jersey,NJ,"Bergen County, NJ",3190
128004,34,3,46100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4429
128005,34,3,46100,1-2RF,3158,504.8,71.3,11.4,New Jersey,NJ,"Bergen County, NJ",4429
128006,34,3,46100,3PLRF,1271,504.8,28.7,11.4,New Jersey,NJ,"Bergen County, NJ",4429
128007,34,3,46200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",4673
128008,34,3,46200,1-2RF,3183,513.5,68.11,10.99,New Jersey,NJ,"Bergen County, NJ",4673
128009,34,3,46200,3PLRF,1490,513.5,31.89,10.99,New Jersey,NJ,"Bergen County, NJ",4673
128010,34,3,46300,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Bergen County, NJ",5003
128011,34,3,46300,1-2RF,3446,592.8,68.88,11.85,New Jersey,NJ,"Bergen County, NJ",5003
128012,34,3,46300,3PLRF,1557,592.8,31.12,11.85,New Jersey,NJ,"Bergen County, NJ",5003
